Page,Product,Spec_Label,Model_1,Model_1_SKU,Value_1,Model_2,Model_2_SKU,Value_2,Model_3,Model_3_SKU,Value_3,Model_4,Model_4_SKU,Value_4,Model_5,Model_5_SKU,Value_5,Model_6,Model_6_SKU,Value_6,Model_7,Model_7_SKU,Value_7,Model_8,Model_8_SKU,Value_8,Model_9,Model_9_SKU,Value_9,Model_10,Model_10_SKU,Value_10,Model_11,Model_11_SKU,Value_11
223,Alimentatore supplementare,Formato TAG,XTR B,,"Portachiavi a 13,56 MHz",XTR B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Tensione di alimentazione,XP 20W D,,Rx:12 ÷ 24V~ - 12 ÷ 24 V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Distanza max fotocellule,XP 20W D,,20 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Tipologia di installazione,XP 20W D,,a parete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Grado di protezione,XP 20W D,,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Angolo di autoallineamento,XP 20W D,,"± 7° (20 m) ± 13,5° (5 m)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Angolo di orientamento orizzontale,XP 20W D,,-90° +90°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Dimensioni (LxPxH),XP 20W D,,"41,5 x 42,5 x 130 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Corrente assorbita,XP 20W D,,Rx (30 mA) + Tx (40 mA a batteria o 5 mA a 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Temperatura ambiente di esercizio,XP 20W D,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Tensione di alimentazione,XP 20 D,,24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Distanza max fotocellule,XP 20 D,,20 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Tipologia di installazione,XP 20 D,,a parete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Grado di protezione,XP 20 D,,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Angolo di autoallineamento,XP 20 D,,"± 7° (20m) ± 13,5° (5m)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Angolo di orientamento orizzontale,XP 20 D,,-90° +90°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Dimensioni (LxPxH),XP 20 D,,"41,5 x 42,5 x 130 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Corrente assorbita,XP 20 D,,Rx (30 mA) + Tx (20 mA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Tipo di contatti,XP 20 D,,N.C.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Portata contatti,XP 20 D,,60 VA / 24 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Temperatura ambiente di esercizio,XP 20 D,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Tensione di alimentazione,XP 20B D,,"BUS 2easy, a 2 fili non polarizzati 24V",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Distanza max fotocellule,XP 20B D,,20 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Tipologia di installazione,XP 20B D,,a parete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Grado di protezione,XP 20B D,,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Angolo di autoallineamento,XP 20B D,,"± 7° (20 m) ± 13,5° (5 m)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Angolo di orientamento orizzontale,XP 20B D,,-90° +90°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Dimensioni (LxPxH),XP 20B D,,"41,5 x 42,5 x 130 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Corrente assorbita,XP 20B D,,Rx (10 mA) + Tx (10 mA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224-225,Fotocellule da parete orientabili,Temperatura ambiente di esercizio,XP 20B D,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Tensione di alimentazione,XP 30,,24V,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Distanza max fotocellule,XP 30,,30 m,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Tipologia di installazione,XP 30,,a parete/colonnetta,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Grado di protezione,XP 30,,IP54,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Tipo di allineamento,XP 30,,Automatica,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Angolo di autoallineamento,XP 30,,"± 7° (20m) ± 13,5° (5m)",XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Dimensioni (LxPxH),XP 30,,"55,4 x 21,5 x 78,4 mm",XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Corrente assorbita,XP 30,,Rx (30 mA) + Tx (20 mA),XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Tipo di contatti,XP 30,,Relay - N.C./N.O.,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Portata contatti,XP 30,,60 VA / 24 W,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Temperatura ambiente di esercizio,XP 30,,-20°C ÷ +55°C,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Tensione di alimentazione,XP 30B,,"BUS 2easy, a 2 fili non polarizzati 24V",XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Distanza max fotocellule,XP 30B,,30 m,XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Tipologia di installazione,XP 30B,,a parete/colonnetta,XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Grado di protezione,XP 30B,,IP54,XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Tipo di allineamento,XP 30B,,Automatica,XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Angolo di autoallineamento,XP 30B,,"± 7° (20m) ± 13,5° (5m)",XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Dimensioni (LxPxH),XP 30B,,"55,4 x 21,5 x 78,4 mm",XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Corrente assorbita,XP 30B,,Rx (25 mA) + Tx (15 mA),XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Fotocellule da parete o incasso,Temperatura ambiente di esercizio,XP 30B,,-20°C ÷ +55°C,XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Gestione,CN 60 E,,fino a due serie composte da 4 coste di sicurezza resistive 8K2 in parallelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Caratteristiche,CN 60 E,,Ingresso test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Grado di protezione,CN 60 E,,IP20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Temperatura ambiente di esercizio,CN 60 E,,-20°C ÷ + 55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Tensione di alimentazione,XP 30,,24V,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Distanza max fotocellule,XP 30,,30 m,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Tipologia di installazione,XP 30,,a parete/colonnetta,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Grado di protezione,XP 30,,IP54,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Tipo di allineamento,XP 30,,Automatica,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Angolo di autoallineamento,XP 30,,"± 7° (20m) ± 13,5° (5m)",XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Dimensioni (LxPxH),XP 30,,"55,4 x 21,5 x 78,4 mm",XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Corrente assorbita,XP 30,,Rx (30 mA) + Tx (20 mA),XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Tipo di contatti,XP 30,,Relay - N.C./N.O.,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Portata contatti,XP 30,,60 VA / 24 W,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Temperatura ambiente di esercizio,XP 30,,-20°C ÷ +55°C,XP 30 INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Tensione di alimentazione,XP 30B,,"BUS 2easy, a 2 fili non polarizzati 24V",XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Distanza max fotocellule,XP 30B,,30 m,XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Tipologia di installazione,XP 30B,,a parete/colonnetta,XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Grado di protezione,XP 30B,,IP54,XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Tipo di allineamento,XP 30B,,Automatica,XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Angolo di autoallineamento,XP 30B,,"± 7° (20m) ± 13,5° (5m)",XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Dimensioni (LxPxH),XP 30B,,"55,4 x 21,5 x 78,4 mm",XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Corrente assorbita,XP 30B,,Rx (25 mA) + Tx (15 mA),XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227-228,XS Costa di sicurezza,Temperatura ambiente di esercizio,XP 30B,,-20°C ÷ +55°C,XP 30B INOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Sensori Laser,Altezza profilo in gomma,M60,,60 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Sensori Laser,Grado di protezione,M60,,IP 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Sensori Laser,Temperatura ambiente di esercizio,M60,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,M60 Costa elettromeccanica,Altezza profilo in gomma,M60,,60 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,M60 Costa elettromeccanica,Grado di protezione,M60,,IP 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,M60 Costa elettromeccanica,Temperatura ambiente di esercizio,M60,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Tensione di alimentazione di rete,RL200 REVERSIBILE,109950,220-240V ~ 50/60Hz,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Coppia max,RL200 REVERSIBILE,109950,170 Nm (*),RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Temperatura ambiente di esercizio,RL200 REVERSIBILE,109950,-20°C ÷ + 55°C,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Capacità di sollevamento,RL200 REVERSIBILE,109950,170 Kg (*),RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Velocità max,RL200 REVERSIBILE,109950,10 rpm (*),RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Diametro albero serranda,RL200 REVERSIBILE,109950,60 mm e 48/42 mm (con accessorio cod. 391452),RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Diametro scatole portamolle,RL200 REVERSIBILE,109950,200/220 mm,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Altezza max serranda,RL200 REVERSIBILE,109950,6 m,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Larghezza max serranda,RL200 REVERSIBILE,109950,"4,5 m",RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Peso operatore,RL200 REVERSIBILE,109950,8 Kg,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240-241,RL200,Apparecchiatura elettronica,RL200 REVERSIBILE,109950,Non compresa,RL200 EF,109951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Tensione di alimentazione di rete,RH200B / RH200B EF,,220-240V ~ 50/60Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Coppia max,RH200B / RH200B EF,,280 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Temperatura ambiente di esercizio,RH200B / RH200B EF,,-20°C ÷ + 55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Capacità di sollevamento,RH200B / RH200B EF,,280 Kg (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Velocità max,RH200B / RH200B EF,,9 rpm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Diametro albero serranda,RH200B / RH200B EF,,60 mm e 48/42 mm (aggiungere accessorio 391452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Diametro scatole portamolle,RH200B / RH200B EF,,200/220 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Altezza max serranda,RH200B / RH200B EF,,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Larghezza max serranda,RH200B / RH200B EF,,"4,5 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Peso operatore,RH200B / RH200B EF,,"12,5 Kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242-243,RH200B,Apparecchiatura elettronica,RH200B / RH200B EF,,Non compresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Tensione di alimentazione di rete,RH240 EF,109971,220-240V ~ 50/60Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Coppia max,RH240 EF,109971,210 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Temperatura ambiente di esercizio,RH240 EF,109971,-20°C ÷ + 55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Capacità di sollevamento,RH240 EF,109971,180 Kg (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Velocità max,RH240 EF,109971,9 rpm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Diametro albero serranda,RH240 EF,109971,76 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Diametro scatole portamolle,RH240 EF,109971,240 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Altezza max serranda,RH240 EF,109971,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Larghezza max serranda,RH240 EF,109971,"4,5 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Peso operatore,RH240 EF,109971,10 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244-245,RH240,Apparecchiatura elettronica,RH240 EF,109971,Non compresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Coppia max,TM2K 25/17,,25 Nm,TM2K 30/17,,30 Nm,TM2K 50/12,,50 Nm,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Capacità di sollevamento,TM2K 25/17,,45 Kg,TM2K 30/17,,55 Kg,TM2K 50/12,,90 Kg,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Velocità max,TM2K 25/17,,17 giri/min,TM2K 30/17,,,TM2K 50/12,,12 giri/min,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Frequenza di utilizzo,TM2K 25/17,,20%,TM2K 30/17,,,TM2K 50/12,,,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Tempo di utilizzo continuo (ROT),TM2K 25/17,,240 s,TM2K 30/17,,,TM2K 50/12,,,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Tensione di alimentazione di rete,TM2K 25/17,,230V~ 50Hz,TM2K 30/17,,,TM2K 50/12,,,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Potenza max,TM2K 25/17,,225 W,TM2K 30/17,,250 W,TM2K 50/12,,275 W,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Corsa max,TM2K 25/17,,25,TM2K 30/17,,,TM2K 50/12,,,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Diametro motore,TM2K 25/17,,45 mm,TM2K 30/17,,,TM2K 50/12,,,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Lunghezza con adattatore (L),TM2K 25/17,,546 mm,TM2K 30/17,,,TM2K 50/12,,,,,,,,,,,,,,,,,,,,,,,,,,
062-063,TM2K KIT MINI,Grado di protezione,TM2K 25/17,,IP 44,TM2K 30/17,,,TM2K 50/12,,,,,,,,,,,,,,,,,,,,,,,,,,
